file_off	va	region	length	string
0x1260A	0x3F41260A	DROM	14	elf_write_note
0x12619	0x3F412619	DROM	12	elf_add_note
0x12626	0x3F412626	DROM	22	elf_process_tasks_regs
0x1263D	0x3F41263D	DROM	20	elf_write_tasks_data
0x12652	0x3F412652	DROM	21	elf_write_file_header
0x12668	0x3F412668	DROM	31	esp_core_dump_do_write_elf_pass
0x12688	0x3F412688	DROM	23	esp_core_dump_write_elf
0x126A0	0x3F4126A0	DROM	52	stk_paddr != ((void *)0) && stk_vaddr != ((void *)0)
0x126D5	0x3F4126D5	DROM	60	/IDF/components/espcoredump/src/port/xtensa/core_dump_port.c
0x12712	0x3F412712	DROM	46	task != ((void *)0) && reg_dump != ((void *)0)
0x12741	0x3F412741	DROM	32	esp_core_dump_get_task_regs_dump
0x12762	0x3F412762	DROM	23	esp_core_dump_get_stack
0x1277A	0x3F41277A	DROM	7	cks_ctx
0x12782	0x3F412782	DROM	52	/IDF/components/espcoredump/src/core_dump_checksum.c
0x127B7	0x3F4127B7	DROM	48	cks_ctx != ((void *)0) || chs_ptr == ((void *)0)
0x127E8	0x3F4127E8	DROM	23	checksum != ((void *)0)
0x12800	0x3F412800	DROM	28	esp_core_dump_print_checksum
0x1281D	0x3F41281D	DROM	29	esp_core_dump_checksum_finish
0x1283B	0x3F41283B	DROM	29	esp_core_dump_checksum_update
0x1285D	0x3F41285D	DROM	8	phy_init
0x12866	0x3F412866	DROM	89	E (%u) %s: %s: NVS has not been initialized. Call nvs_flash_init before starting WiFi/BT.
0x128C1	0x3F4128C1	DROM	11	cal_version
0x128CD	0x3F4128CD	DROM	7	cal_mac
0x128D5	0x3F4128D5	DROM	34	esp_efuse_mac_get_default(sta_mac)
0x128F8	0x3F4128F8	DROM	37	IDF/components/esp_phy/src/phy_init.c
0x1291E	0x3F41291E	DROM	125	E (%u) %s: %s: calibration data MAC check failed: expected %02x:%02x:%02x:%02x:%02x:%02x, found %02x:%02x:%02x:%02x:%02x:%02x
0x1299D	0x3F41299D	DROM	8	cal_data
0x129A6	0x3F4129A6	DROM	43	E (%u) %s: %s: failed to get cal_data(0x%x)
0x129D3	0x3F4129D3	DROM	50	E (%u) %s: %s: store calibration data failed(0x%x)
0x12A08	0x3F412A08	DROM	49	E (%u) %s: %s: store calibration mac failed(0x%x)
0x12A3C	0x3F412A3C	DROM	53	E (%u) %s: %s: store calibration version failed(0x%x)
0x12A74	0x3F412A74	DROM	56	E (%u) %s: %s: store calibration nvs commit failed(0x%x)
0x12AAF	0x3F412AAF	DROM	60	E (%u) %s: failed to allocate memory for RF calibration data
0x12AED	0x3F412AED	DROM	25	esp_phy_load_cal_and_init
0x12B07	0x3F412B07	DROM	28	store_cal_data_to_nvs_handle
0x12B24	0x3F412B24	DROM	29	load_cal_data_from_nvs_handle
0x12B42	0x3F412B42	DROM	30	esp_phy_load_cal_data_from_nvs
0x12B8D	0x3F412B8D	DROM	6	NHB<84
0x12DE4	0x3F412DE4	DROM	12	Init Counter
0x12DF1	0x3F412DF1	DROM	19	Group key expansion
0x12E05	0x3F412E05	DROM	18	IGTK key expansion
0x12E3F	0x3F412E3F	DROM	23	SAE Hunting and Pecking
0x12E57	0x3F412E57	DROM	19	SAE Hash to Element
0x12E6B	0x3F412E6B	DROM	25	SAE Hash to Element u1 P1
0x12E85	0x3F412E85	DROM	25	SAE Hash to Element u2 P2
0x12E9F	0x3F412E9F	DROM	15	SAE KCK and PMK
0x12EB8	0x3F412EB8	DROM	4	T0A?
0x12EE4	0x3F412EE4	DROM	4	bc1E
0x12F20	0x3F412F20	DROM	8	1/?cz&!t
0x12FD6	0x3F412FD6	DROM	4	5mmQ
0x12FDF	0x3F412FDF	DROM	4	vb^~
0x13004	0x3F413004	DROM	4	I(fQ
0x13060	0x3F413060	DROM	4	p0A?
0x1306D	0x3F41306D	DROM	4	0A?_
0x13092	0x3F413092	DROM	4	z|;A
0x130DB	0x3F4130DB	DROM	6	LA\>Up
0x13117	0x3F413117	DROM	6	[^H_JI
0x13139	0x3F413139	DROM	5	2cV]8
0x13148	0x3F413148	DROM	10	h^j@GPm|_}
0x13174	0x3F413174	DROM	5	.2!Zd
0x13201	0x3F413201	DROM	5	H:XV`
0x13263	0x3F413263	DROM	4	P~o]
0x13271	0x3F413271	DROM	4	S<&A
0x1327B	0x3F41327B	DROM	4	w!FF
0x13353	0x3F413353	DROM	4	P~o]
0x1339E	0x3F41339E	DROM	4	~Tb2
0x133B4	0x3F4133B4	DROM	4	/HK,
0x133F2	0x3F4133F2	DROM	4	zA0u
0x133FE	0x3F4133FE	DROM	5	Z}wSn
0x13407	0x3F413407	DROM	4	 ( &
0x134FB	0x3F4134FB	DROM	4	M3[E
0x13527	0x3F413527	DROM	4	tjFi
0x135DD	0x3F4135DD	DROM	4	p<5a
0x135F0	0x3F4135F0	DROM	4	,f>'
0x1360C	0x3F41360C	DROM	4	xj)9
0x13635	0x3F413635	DROM	4	=Mk`
0x13737	0x3F413737	DROM	4	]o,&
0x13742	0x3F413742	DROM	9	vr8^T:l)U
0x1374F	0x3F41374F	DROM	4	U8*T
0x137F9	0x3F4137F9	DROM	5	^1kW3
0x13870	0x3F413870	DROM	6	=*\\E)
0x138C6	0x3F4138C6	DROM	4	U#C9
0x138D2	0x3F4138D2	DROM	5	DPV2A
0x13950	0x3F413950	DROM	4	I0$r
0x1397C	0x3F41397C	DROM	4	SHA1
0x13985	0x3F413985	DROM	6	SHA224
0x1398C	0x3F41398C	DROM	6	SHA256
0x13993	0x3F413993	DROM	6	SHA384
0x1399A	0x3F41399A	DROM	6	SHA512
0x139F0	0x3F4139F0	DROM	4	|9A?
0x139FC	0x3F4139FC	DROM	4	x9A?
0x13A08	0x3F413A08	DROM	17	x->n >= num_words
0x13A1A	0x3F413A1A	DROM	43	/IDF/components/mbedtls/port/esp32/bignum.c
0x13A46	0x3F413A46	DROM	16	mem_block_to_mpi
0x13B37	0x3F413B37	DROM	4	vRQ>
0x13B66	0x3F413B66	DROM	4	8STs
0x13BA0	0x3F413BA0	DROM	4	LwH'
0x13C65	0x3F413C65	DROM	6	D7q/;M
0x13CFA	0x3F413CFA	DROM	4	+Yo,
0x13D62	0x3F413D62	DROM	4	&\8!
0x13DC8	0x3F413DC8	DROM	4	* qW
0x13DEC	0x3F413DEC	DROM	4	LwH'
0x13EBF	0x3F413EBF	DROM	4	L*~e
0x13ED6	0x3F413ED6	DROM	20	Dlnew_engine != NULL
0x13EEB	0x3F413EEB	DROM	54	/IDF/components/mbedtls/port/sha/parallel_engine/sha.c
0x13F22	0x3F413F22	DROM	19	engines_in_use <= 3
0x13F36	0x3F413F36	DROM	71	uxSemaphoreGetCount(engine_state) == 0 && "SHA engine should be locked"
0x13F7E	0x3F413F7E	DROM	13	esp_sha_block
0x13F8C	0x3F413F8C	DROM	25	esp_sha_read_digest_state
0x13FA6	0x3F413FA6	DROM	20	sha_get_engine_state
0x13FBB	0x3F413FBB	DROM	26	esp_sha_lock_engine_common
0x13FD6	0x3F413FD6	DROM	59	Invalid coexist adapter function md5, internal: %s, idf: %s
0x14013	0x3F414013	DROM	32	coexist adapter function is NULL
0x14034	0x3F414034	DROM	76	coexist adapter function version error! Version %x is expected, but it is %x
0x14082	0x3F414082	DROM	72	coexist adapter function magic error! Magic %x is expected, but it is %x
0x140CC	0x3F4140CC	DROM	7	9da3695
0x140D4	0x3F4140D4	DROM	7	0f80fa0
0x140DC	0x3F4140DC	DROM	14	coexist_core.c
0x140EB	0x3F4140EB	DROM	15	coexist_arbit.c
0x140FB	0x3F4140FB	DROM	27	OS adapter function is NULL
0x14117	0x3F414117	DROM	71	OS adapter function version error! Version %d is expected, but it is %x
0x14160	0x3F414160	DROM	67	OS adapter function magic error! Magic %d is expected, but it is %x
0x141A5	0x3F4141A5	DROM	60	Invalid OSI esp_wifi_os_adapter.h md5, internal: %s, idf: %s
0x141E3	0x3F4141E3	DROM	63	Invalid WiFi esp_wifi_crypto_types.h md5, internal: %s, idf: %s
0x14224	0x3F414224	DROM	56	Invalid WiFi esp_wifi_types.h md5, internal: %s, idf: %s
0x1425E	0x3F41425E	DROM	50	Invalid WiFi esp_wifi.h md5, internal: %s, idf: %s
0x14292	0x3F414292	DROM	14	config is NULL
0x142A1	0x3F4142A1	DROM	15	WIFI_MESH_EVENT
0x142B1	0x3F4142B1	DROM	7	af41738
0x142B9	0x3F4142B9	DROM	7	a5d52e9
0x142C1	0x3F4142C1	DROM	7	26681ce
0x142C9	0x3F4142C9	DROM	7	05c2f7f
0x142D7	0x3F4142D7	DROM	18	ieee80211_crypto.c
0x142EA	0x3F4142EA	DROM	11	%c (%d) %s:
0x142FD	0x3F4142FD	DROM	9	bcn/probe
0x14307	0x3F414307	DROM	4	mgmt
0x14310	0x3F414310	DROM	5	amsdu
0x14316	0x3F414316	DROM	6	action
0x1431D	0x3F41431D	DROM	6	deauth
0x14324	0x3F414324	DROM	5	assoc
0x1432A	0x3F41432A	DROM	5	ap_tx
0x14330	0x3F414330	DROM	6	sta_tx
0x1433B	0x3F41433B	DROM	7	reorder
0x14343	0x3F414343	DROM	6	ps_uc1
0x1434A	0x3F41434A	DROM	6	psq_uc
0x14351	0x3F414351	DROM	6	psq_mc
0x14358	0x3F414358	DROM	6	psq_tx
0x1435F	0x3F41435F	DROM	18	ieee80211_hostap.c
0x1437E	0x3F41437E	DROM	14	ieee80211_ht.c
0x1439D	0x3F41439D	DROM	17	ieee80211_input.c
0x143AF	0x3F4143AF	DROM	18	group cipher suite
0x143C2	0x3F4143C2	DROM	27	pairwise cipher suite count
0x143DE	0x3F4143DE	DROM	21	pairwise cipher suite
0x143F4	0x3F4143F4	DROM	15	AKM suite count
0x14404	0x3F414404	DROM	9	AKM suite
0x14412	0x3F414412	DROM	11	PMKID count
0x1441E	0x3F41441E	DROM	10	PMKID list
0x14429	0x3F414429	DROM	23	Group Mgmt cipher suite
0x14470	0x3F414470	DROM	17	ieee80211_ioctl.c
0x14482	0x3F414482	DROM	7	enabled
0x1448A	0x3F41448A	DROM	8	disabled
0x14499	0x3F414499	DROM	21	wpa_crypto_funcs_init
0x144AF	0x3F4144AF	DROM	6	opmode
0x144B6	0x3F4144B6	DROM	8	sta.ssid
0x144BF	0x3F4144BF	DROM	12	sta.authmode
0x144CC	0x3F4144CC	DROM	8	sta.pswd
0x144D5	0x3F4144D5	DROM	7	sta.pmk
0x144DD	0x3F4144DD	DROM	8	sta.chan
0x144E6	0x3F4144E6	DROM	9	auto.conn
0x144F0	0x3F4144F0	DROM	9	bssid.set
0x144FA	0x3F4144FA	DROM	9	sta.bssid
0x14504	0x3F414504	DROM	14	sta.lis_intval
0x14513	0x3F414513	DROM	8	sta.phym
0x1451C	0x3F41451C	DROM	9	sta.phybw
0x14526	0x3F414526	DROM	8	sta.apsw
0x1452F	0x3F41452F	DROM	10	sta.apinfo
0x1453A	0x3F41453A	DROM	15	sta.scan_method
0x1454A	0x3F41454A	DROM	15	sta.sort_method
0x1455A	0x3F41455A	DROM	11	sta.minrssi
0x14566	0x3F414566	DROM	11	sta.minauth
0x14572	0x3F414572	DROM	9	sta.pmf_e
0x1457C	0x3F41457C	DROM	9	sta.pmf_r
0x14586	0x3F414586	DROM	9	sta.btm_e
0x14590	0x3F414590	DROM	9	sta.rrm_e
0x1459A	0x3F41459A	DROM	9	sta.mbo_e
0x145A4	0x3F4145A4	DROM	7	ap.ssid
0x145AC	0x3F4145AC	DROM	9	ap.passwd
0x145B6	0x3F4145B6	DROM	6	ap.pmk
0x145BD	0x3F4145BD	DROM	7	ap.chan
0x145C5	0x3F4145C5	DROM	11	ap.authmode
0x145D1	0x3F4145D1	DROM	9	ap.hidden
0x145DB	0x3F4145DB	DROM	11	ap.max.conn
0x145E7	0x3F4145E7	DROM	12	bcn.interval
0x145F4	0x3F4145F4	DROM	7	ap.phym
0x145FC	0x3F4145FC	DROM	8	ap.phybw
0x14605	0x3F414605	DROM	10	ap.sndchan
0x14610	0x3F414610	DROM	8	ap.pmf_e
0x14619	0x3F414619	DROM	8	ap.pmf_r
0x14622	0x3F414622	DROM	11	ap.p_cipher
0x1462E	0x3F41462E	DROM	6	lorate
0x14635	0x3F414635	DROM	7	country
0x1463D	0x3F41463D	DROM	8	ap.ftm_r
0x14646	0x3F414646	DROM	11	sta.trans_d
0x14652	0x3F414652	DROM	11	sta.sae_h2e
0x1465E	0x3F41465E	DROM	13	sta.bss_retry
0x1466C	0x3F41466C	DROM	16	ESP_%02X%02X%02X
0x1467D	0x3F41467D	DROM	12	nvs.net80211
0x146EB	0x3F4146EB	DROM	19	@ieee80211_output.c
0x1473F	0x3F41473F	DROM	4	lrbg
0x14744	0x3F414744	DROM	5	lrbgn
0x1474D	0x3F41474D	DROM	15	ieee80211_phy.c
0x14927	0x3F414927	DROM	16	ieee80211_scan.c
0x14938	0x3F414938	DROM	7	unknown
0x14940	0x3F414940	DROM	11	from beacon
0x1494C	0x3F41494C	DROM	9	from user
0x14956	0x3F414956	DROM	15	ieee80211_sta.c
0x14966	0x3F414966	DROM	4	scan
0x14977	0x3F414977	DROM	5	sleep
0x1499E	0x3F41499E	DROM	6	@?fIA?
0x149A5	0x3F4149A5	DROM	49	CA?$CA?kIA?oIA?sIA?wIA?8IA?ieee80211_supplicant.c
0x149D7	0x3F4149D7	DROM	45	Invalid supplicant md5, internal: %s, idf: %s
0x14A06	0x3F414A06	DROM	7	c598b47
0x14A42	0x3F414A42	DROM	21	ieee80211_send_beacon
0x14A58	0x3F414A58	DROM	23	ieee80211_hostap_handle
0x14A70	0x3F414A70	DROM	23	ieee80211_timer_connect
0x14A88	0x3F414A88	DROM	25	ieee80211_scan_inter_chan
0x14AA2	0x3F414AA2	DROM	28	ieee80211_scan_enter_op_chan
0x14ABF	0x3F414ABF	DROM	13	ieee80211_csa
0x14ACD	0x3F414ACD	DROM	20	ieee80211_probe_send
0x14AE2	0x3F414AE2	DROM	16	ieee80211_beacon
0x14AF3	0x3F414AF3	DROM	19	ieee80211_handshake
0x14B07	0x3F414B07	DROM	19	ieee80211_chm_dwell
0x14B1B	0x3F414B1B	DROM	14	ieee80211_auth
0x14B2A	0x3F414B2A	DROM	15	ieee80211_assoc
0x14B3A	0x3F414B3A	DROM	26	ieee80211_sta_try_sa_query
0x14B55	0x3F414B55	DROM	30	ieee80211_sta_sa_query_timeout
0x14B74	0x3F414B74	DROM	25	ieee80211_sta_retry_assoc
0x14B8E	0x3F414B8E	DROM	17	ieee80211_coexist
0x14BA0	0x3F414BA0	DROM	8	wl_chm.c
0x14BA9	0x3F414BA9	DROM	8	wl_cnx.c
0x14BB2	0x3F414BB2	DROM	6	active
0x14BB9	0x3F414BB9	DROM	7	passive
0x14BC1	0x3F414BC1	DROM	4	BW20
0x14BCA	0x3F414BCA	DROM	6	WEP-40
0x14BD1	0x3F414BD1	DROM	7	WEP-104
0x14BD9	0x3F414BD9	DROM	9	Open Auth
0x14BE3	0x3F414BE3	DROM	7	WPA-PSK
0x14BEB	0x3F414BEB	DROM	8	WPA2-ENT
0x14BF4	0x3F414BF4	DROM	8	WPA2-PSK
0x14BFD	0x3F414BFD	DROM	9	WPA2-CCKM
0x14C07	0x3F414C07	DROM	8	WPA3-SAE
0x14C10	0x3F414C10	DROM	8	WAPI-PSK
0x14C19	0x3F414C19	DROM	9	WAPI-CERT
0x14C25	0x3F414C25	DROM	7	KA?,k@?
0x14C35	0x3F414C35	DROM	7	KA?,k@?
0x14C55	0x3F414C55	DROM	21	KA?ieee80211_action.c
0x14C6B	0x3F414C6B	DROM	8	6\6\6\6\
0x14C74	0x3F414C74	DROM	6	lmac.c
0x14C93	0x3F414C93	DROM	11	@lmacTxDone
0x14C9F	0x3F414C9F	DROM	11	lmacTxFrame
0x14CAB	0x3F414CAB	DROM	18	lmacProcessTxError
0x14CBE	0x3F414CBE	DROM	21	lmacProcessTxRtsError
0x14CD4	0x3F414CD4	DROM	21	lmacProcessAckTimeout
0x14CEA	0x3F414CEA	DROM	21	lmacProcessCtsTimeout
0x14D00	0x3F414D00	DROM	24	lmacProcessLongRetryFail
0x14D19	0x3F414D19	DROM	25	lmacProcessShortRetryFail
0x14D33	0x3F414D33	DROM	21	lmacProcessTxComplete
0x14D49	0x3F414D49	DROM	20	lmacProcessCollision
0x14D5E	0x3F414D5E	DROM	28	lmacEndFrameExchangeSequence
0x14D7B	0x3F414D7B	DROM	32	lmacDiscardFrameExchangeSequence
0x14D9C	0x3F414D9C	DROM	20	lmacProcessTxSuccess
0x14FD7	0x3F414FD7	DROM	6	@trc.c
0x1513C	0x3F41513C	DROM	17	rcReachRetryLimit
0x1514E	0x3F41514E	DROM	9	rcGetRate
0x15158	0x3F415158	DROM	15	rcGetAmpduSched
0x15168	0x3F415168	DROM	6	wdev.c
0x1516F	0x3F41516F	DROM	19	wDevProcessDirtyBuf
0x15183	0x3F415183	DROM	19	wDev_AppendRxBlocks
0x15197	0x3F415197	DROM	23	wdevProcessRxSucDataAll
0x151AF	0x3F4151AF	DROM	21	wDev_ProcessRxSucData
0x151CB	0x3F4151CB	DROM	12	sc_sniffer.c
0x151D8	0x3F4151D8	DROM	26	smartconfig errno %d@%s %u
0x151F4	0x3F4151F4	DROM	30	E (%d) %s: sc:malloc err:%s,%d
0x15214	0x3F415214	DROM	29	E (%d) %s: promis scan ret %d
0x15233	0x3F415233	DROM	27	E (%d) %s: malloc err %s %d
0x15250	0x3F415250	DROM	27	E (%d) %s: malloc Err %s %d
0x1526D	0x3F41526D	DROM	35	I (%d) %s: Start to find channel...
0x15292	0x3F415292	DROM	25	I (%d) %s: scan status %d
0x152AD	0x3F4152AD	DROM	30	I (%d) %s: smartconfig restart
0x152CD	0x3F4152CD	DROM	25	E (%d) %s: config is NULL
0x152E8	0x3F4152E8	DROM	23	E (%d) %s: get mode err
0x15301	0x3F415301	DROM	22	E (%d) %s: sys mode:%d
0x15319	0x3F415319	DROM	27	E (%d) %s: smartconfig busy
0x15336	0x3F415336	DROM	25	I (%d) %s: SC version: %s
0x15351	0x3F415351	DROM	31	E (%d) %s: set promiscuous fail
0x15372	0x3F415372	DROM	47	E (%d) %s: Smartconfig type is not ESP_TOUCH_V2
0x153A3	0x3F4153A3	DROM	34	I (%d) %s: Reserved data length:%d
0x153C7	0x3F4153C7	DROM	4	misc
0x153EC	0x3F4153EC	DROM	35	__gnu_cxx::__concurrence_lock_error
0x15410	0x3F415410	DROM	37	__gnu_cxx::__concurrence_unlock_error
0x15436	0x3F415436	DROM	12	St9exception
0x15445	0x3F415445	DROM	45	UA?6TA?N9__gnu_cxx24__concurrence_lock_errorE
0x15474	0x3F415474	DROM	52	\UA?LTA?DTA?N9__gnu_cxx26__concurrence_unlock_errorE
0x154AC	0x3F4154AC	DROM	4	\UA?
0x154B1	0x3F4154B1	DROM	7	TA?DTA?
0x154DF	0x3F4154DF	DROM	13	@St9bad_alloc
0x154F0	0x3F4154F0	DROM	4	\UA?
0x154F5	0x3F4154F5	DROM	7	TA?DTA?
0x1552F	0x3F41552F	DROM	15	@std::bad_alloc
0x15581	0x3F415581	DROM	17	bad_function_call
0x15593	0x3F415593	DROM	21	St17bad_function_call
0x155AC	0x3F4155AC	DROM	4	\UA?
0x155B1	0x3F4155B1	DROM	7	UA?DTA?
0x15903	0x3F415903	DROM	36	@0000000000000000                INF
0x15934	0x3F415934	DROM	16	0123456789abcdef
0x15945	0x3F415945	DROM	16	0123456789ABCDEF
0x15BF3	0x3F415BF3	DROM	41	@0000000000000000                Infinity
0x15C21	0x3F415C21	DROM	22	REENT malloc succeeded
0x15C38	0x3F415C38	DROM	109	/builds/idf/crosstool-NG/.build/HOST-x86_64-w64-mingw32/xtensa-esp32-elf/src/newlib/newlib/libc/stdlib/dtoa.c
0x15CA6	0x3F415CA6	DROM	16	Balloc succeeded
0x15CB7	0x3F415CB7	DROM	5	POSIX
0x15DEA	0x3F415DEA	DROM	5	ASCII
0x15E0A	0x3F415E0A	DROM	5	ASCII
0x15E2C	0x3F415E2C	DROM	110	/builds/idf/crosstool-NG/.build/HOST-x86_64-w64-mingw32/xtensa-esp32-elf/src/newlib/newlib/libc/stdlib/mprec.c
0x15ECE	0x3F415ECE	DROM	4	[%Co
0x15EED	0x3F415EED	DROM	4	O8M2
0x15F5C	0x3F415F5C	DROM	4	vH7B
0x15F8C	0x3F415F8C	DROM	4	W4vC
0x16263	0x3F416263	DROM	33	@0000000000000000                
0x166F7	0x3F4166F7	DROM	67	@0000000000000000                wifi ipc: failed to post wifi task
0x1673B	0x3F41673B	DROM	30	failed to post event=%d ret=%d
0x1675A	0x3F41675A	DROM	32	wifi stop stage3: out of memory!
0x1677B	0x3F41677B	DROM	32	wifi stop stage2: out of memory!
0x1679C	0x3F41679C	DROM	25	wifi stop: out of memory!
0x167B6	0x3F4167B6	DROM	35	wifi deinit internal: wifi not stop
0x167DA	0x3F4167DA	DROM	25	alloc net80211 funcs fail
0x167F5	0x3F4167F5	DROM	45	MIC mismatch for the Bcast Mgmt frame(res=%d)
0x16823	0x3F416823	DROM	38	MIC computation for BIP Failed(res=%d)
0x1684A	0x3F41684A	DROM	19	BIP replay detected
0x1685E	0x3F41685E	DROM	12	Invalid MMIE
0x1686B	0x3F41686B	DROM	45	MIC mismatch for the Bcast Mgmt frame(res=%d)
0x16899	0x3F416899	DROM	38	MIC computation for BIP Failed(res=%d)
0x168C0	0x3F4168C0	DROM	19	BIP replay detected
0x168D4	0x3F4168D4	DROM	12	Invalid MMIE
0x168E1	0x3F4168E1	DROM	5	%s %d
0x168E8	0x3F4168E8	DROM	5	%s %d
0x168EF	0x3F4168EF	DROM	5	%s %d
0x168F6	0x3F4168F6	DROM	5	%s %d
0x168FD	0x3F4168FD	DROM	5	%s %d
0x16904	0x3F416904	DROM	5	%s %d
0x1690B	0x3F41690B	DROM	5	%s %d
0x16912	0x3F416912	DROM	5	%s %d
0x16919	0x3F416919	DROM	5	%s %d
0x16920	0x3F416920	DROM	5	%s %d
0x16927	0x3F416927	DROM	5	%s %d
0x1692E	0x3F41692E	DROM	5	%s %d
0x16935	0x3F416935	DROM	5	%s %d
0x1693C	0x3F41693C	DROM	5	%s %d
0x16943	0x3F416943	DROM	5	%s %d
0x1694A	0x3F41694A	DROM	5	%s %d
0x16951	0x3F416951	DROM	5	%s %d
0x16958	0x3F416958	DROM	5	%s %d
0x1695F	0x3F41695F	DROM	5	%s %d
0x16966	0x3F416966	DROM	5	%s %d
0x1696D	0x3F41696D	DROM	5	%s %d
0x16974	0x3F416974	DROM	5	%s %d
0x1697B	0x3F41697B	DROM	5	%s %d
0x16982	0x3F416982	DROM	5	%s %d
0x16989	0x3F416989	DROM	5	%s %d
0x16990	0x3F416990	DROM	5	%s %d
0x16997	0x3F416997	DROM	5	%s %d
0x1699E	0x3F41699E	DROM	5	%s %d
0x169A5	0x3F4169A5	DROM	5	%s %d
0x169AC	0x3F4169AC	DROM	21	age_reorder: null rap
0x169C2	0x3F4169C2	DROM	5	%s %d
0x169C9	0x3F4169C9	DROM	5	%s %d
0x169D0	0x3F4169D0	DROM	5	%s %d
0x169D7	0x3F4169D7	DROM	5	%s %d
0x169DE	0x3F4169DE	DROM	22	rxa_eb mem fail tid=%d
0x169F5	0x3F4169F5	DROM	19	rap mem fail tid=%d
0x16A09	0x3F416A09	DROM	5	%s %d
0x16A10	0x3F416A10	DROM	27	failed to start addba timer
0x16A2C	0x3F416A2C	DROM	27	addba index: unknow conn=%p
0x16A48	0x3F416A48	DROM	23	tap to index: null conn
0x16A60	0x3F416A60	DROM	22	tap to index: null bss
0x16A77	0x3F416A77	DROM	71	addba response cb: status %d not success, no need to configure hardware
0x16ABF	0x3F416ABF	DROM	33	addba response cb: ap bss deleted
0x16AE1	0x3F416AE1	DROM	34	addba response cb: ap conn deleted
0x16B04	0x3F416B04	DROM	99	addba response cb: bssid change from %02x:%02x:%02x:%02x:%02x:%02x to %02x:%02x:%02x:%02x:%02x:%02x
0x16B68	0x3F416B68	DROM	34	addba response cb: sta bss deleted
0x16B8B	0x3F416B8B	DROM	35	addba response cb: sta conn deleted
0x16BAF	0x3F416BAF	DROM	28	addba response invalid param
0x16BCC	0x3F416BCC	DROM	5	%s %d
0x16BD3	0x3F416BD3	DROM	5	%s %d
0x16BDA	0x3F416BDA	DROM	5	%s %d
0x16BE1	0x3F416BE1	DROM	5	%s %d
0x16BE8	0x3F416BE8	DROM	31	alloc challenge: out of memory!
0x16C08	0x3F416C08	DROM	5	%s %d
0x16C0F	0x3F416C0F	DROM	26	ioctl_process: invalid arg
0x16C2A	0x3F416C2A	DROM	15	invalid ipc cfg
0x16C3A	0x3F416C3A	DROM	34	wpa2 ent enable, invalid param(%p)
0x16C5D	0x3F416C5D	DROM	31	wifi stop stage error, stage=%d
0x16C7E	0x3F416C7E	DROM	42	In function %s, fail to register function!
0x16CAB	0x3F416CAB	DROM	18	invalid core id %d
0x16CBE	0x3F416CBE	DROM	21	rx ba window %d error
0x16CD4	0x3F416CD4	DROM	46	management short buf number %d is out of range
0x16D03	0x3F416D03	DROM	20	tx buf type %d error
0x16D18	0x3F416D18	DROM	40	dynamic tx buf number %d is out of range
0x16D41	0x3F416D41	DROM	39	static tx buf number %d is out of range
0x16D69	0x3F416D69	DROM	40	dynamic rx buf number %d is out of range
0x16D92	0x3F416D92	DROM	39	static rx buf number %d is out of range
0x16DBA	0x3F416DBA	DROM	71	wpa crypto funcs expected size=%d version=%d, actual size=%d version=%d
0x16E02	0x3F416E02	DROM	69	invalid magic number %x, call WIFI_INIT_CONFIG_DEFAULT to init config
0x16E48	0x3F416E48	DROM	35	parameter config should not be NULL
0x16E6C	0x3F416E6C	DROM	5	%s %d
0x16E73	0x3F416E73	DROM	5	%s %d
0x16E7A	0x3F416E7A	DROM	5	%s %d
0x16E81	0x3F416E81	DROM	5	%s %d
0x16E88	0x3F416E88	DROM	5	%s %d
0x16E8F	0x3F416E8F	DROM	5	%s %d
0x16E96	0x3F416E96	DROM	31	sta is connecting, return error
0x16EB6	0x3F416EB6	DROM	24	init nvs: failed, ret=%x
0x16ECF	0x3F416ECF	DROM	32	wifi nvs cfg alloc out of memory
0x16EF0	0x3F416EF0	DROM	25	nvs invalid min %d max %d
0x16F0A	0x3F416F0A	DROM	29	invalid wifi nvs key index %d
0x16F28	0x3F416F28	DROM	5	%s %d
0x16F2F	0x3F416F2F	DROM	5	%s %d
0x16F36	0x3F416F36	DROM	5	%s %d
0x16F3D	0x3F416F3D	DROM	5	%s %d
0x16F44	0x3F416F44	DROM	5	%s %d
0x16F4B	0x3F416F4B	DROM	5	%s %d
0x16F52	0x3F416F52	DROM	5	%s %d
0x16F59	0x3F416F59	DROM	5	%s %d
0x16F60	0x3F416F60	DROM	5	%s %d
0x16F67	0x3F416F67	DROM	5	%s %d
0x16F6E	0x3F416F6E	DROM	5	%s %d
0x16F75	0x3F416F75	DROM	5	%s %d
0x16F7C	0x3F416F7C	DROM	5	%s %d
0x16F83	0x3F416F83	DROM	5	%s %d
0x16F8A	0x3F416F8A	DROM	5	%s %d
0x16F91	0x3F416F91	DROM	5	%s %d
0x16F98	0x3F416F98	DROM	5	%s %d
0x16F9F	0x3F416F9F	DROM	5	%s %d
0x16FA6	0x3F416FA6	DROM	26	setup rate: out of memory!
0x16FC1	0x3F416FC1	DROM	5	%s %d
0x16FC8	0x3F416FC8	DROM	5	%s %d
0x16FCF	0x3F416FCF	DROM	5	%s %d
0x16FD6	0x3F416FD6	DROM	21	null wpa_parse_wpa_ie
0x16FEC	0x3F416FEC	DROM	21	null wpa_parse_wpa_ie
0x17002	0x3F417002	DROM	21	null wpa_parse_wpa_ie
0x17018	0x3F417018	DROM	16	SAE H2E disabled
